claim_id,claim_text,true_label,raw_evidence,gold_evidence,example_id,claim,gold_label,model,condition,model_output,correct,error_type,notes
90085,Battle of the Bastards is a Game of Thrones episode.,Supported,"[[[107388,120833,""Battle_of_the_Bastards"",0]],[[107388,120834,""Battle_of_the_Bastards"",16]]]",,90085,Battle of the Bastards is a Game of Thrones episode.,Supported,,,,,,
38745,Pakistan is on the crossroads of Northern and Southern Australia.,Refuted,"[[[54954,64972,""Pakistan"",0]]]",,38745,Pakistan is on the crossroads of Northern and Southern Australia.,Refuted,,,,,,
99386,Southern Hospitality debuted at number 16 on the Billboard Hot 100.,Refuted,"[[[117038,130922,""Southern_Hospitality_-LRB-song-RRB-"",2],[117038,130922,""Southern_Hospitality_-LRB-song-RRB-"",0]]]",,99386,Southern Hospitality debuted at number 16 on the Billboard Hot 100.,Refuted,,,,,,
219688,Corsica is an book.,Refuted,"[[[261366,259521,""Corsica"",0]]]",,219688,Corsica is an book.,Refuted,,,,,,
181188,Southpaw is only a Canadian film.,Refuted,"[[[210308,218079,""Southpaw_-LRB-film-RRB-"",0]]]",,181188,Southpaw is only a Canadian film.,Refuted,,,,,,
101808,Granite is a rock.,Supported,"[[[119542,133582,""Granite"",0]],[[119542,133583,""Granite"",2]],[[119542,133584,""Granite"",3]],[[119542,133585,""Granite"",6]],[[119542,133586,""Granite"",7]],[[119542,133587,""Granite"",9]],[[119542,133588,""Granite"",10]],[[119542,133589,""Granite"",12]]]",,101808,Granite is a rock.,Supported,,,,,,
134126,Jason Bourne removed Riz Ahmed from the movie's cast.,Refuted,"[[[156665,171278,""Jason_Bourne_-LRB-film-RRB-"",6]]]",,134126,Jason Bourne removed Riz Ahmed from the movie's cast.,Refuted,,,,,,
130010,The Beguiled had a script.,Supported,"[[[152293,167081,""The_Beguiled_-LRB-1971_film-RRB-"",1]]]",,130010,The Beguiled had a script.,Supported,,,,,,
213927,"In 1994, Gray Matter Interactive Studios, Inc. was founded.",Supported,"[[[253943,253737,""Gray_Matter_Interactive"",0]]]",,213927,"In 1994, Gray Matter Interactive Studios, Inc. was founded.",Supported,,,,,,
6807,"Camden, New Jersey is the home of a school that was founded as the South Jersey Law School in 1926.",Supported,"[[[23725,29378,""Camden,_New_Jersey"",40]]]",,6807,"Camden, New Jersey is the home of a school that was founded as the South Jersey Law School in 1926.",Supported,,,,,,
198538,Catherine Hardwicke was born as Catherine Hardwicke.,Refuted,"[[[233418,236346,""Catherine_Hardwicke"",0]]]",,198538,Catherine Hardwicke was born as Catherine Hardwicke.,Refuted,,,,,,
34823,Robert Zemechkis has made movies across a wide variety of genres and is acclaimed.,Supported,"[[[51008,60745,""Robert_Zemeckis"",2],[51008,60745,""Robert_Zemeckis"",4]]]",,34823,Robert Zemechkis has made movies across a wide variety of genres and is acclaimed.,Supported,,,,,,
25811,L.A. Reid has been the chairman of an American record label group that formed in 1998.,Supported,"[[[41819,50305,""L.A._Reid"",1],[41819,50305,""The_Island_Def_Jam_Music_Group"",0]]]",,25811,L.A. Reid has been the chairman of an American record label group that formed in 1998.,Supported,,,,,,
4822,The Adventures of Pluto Nash stars Eddie Murphy.,Supported,"[[[21171,26000,""The_Adventures_of_Pluto_Nash"",0]]]",,4822,The Adventures of Pluto Nash stars Eddie Murphy.,Supported,,,,,,
49097,History of Earth has sandstone part of it.,Supported,"[[[311592,301526,""History_of_Earth"",25]]]",,49097,History of Earth has sandstone part of it.,Supported,,,,,,
75759,Fidaa is a book.,Refuted,"[[[92564,105330,""Fidaa"",0]]]",,75759,Fidaa is a book.,Refuted,,,,,,
108085,The Columbia River is too narrow for ships.,Refuted,"[[[126812,141261,""Columbia_River"",14]],[[126812,141262,""Columbia_River"",17]]]",,108085,The Columbia River is too narrow for ships.,Refuted,,,,,,
77222,The Wallace is inaccurate historically.,Supported,"[[[94132,107121,""The_Wallace_-LRB-poem-RRB-"",2]]]",,77222,The Wallace is inaccurate historically.,Supported,,,,,,
124819,Jack Dylan Grazer's grandparents are Angela Lafever and Gavin Grazer.,Refuted,"[[[146416,161371,""Jack_Dylan_Grazer"",0]]]",,124819,Jack Dylan Grazer's grandparents are Angela Lafever and Gavin Grazer.,Refuted,,,,,,
156901,The United Kingdom developed Heavy Metal music.,Supported,"[[[181016,193320,""Heavy_metal_music"",0]]]",,156901,The United Kingdom developed Heavy Metal music.,Supported,,,,,,
29993,The Mirny (sloop-of-war) was a ship without allegiance.,Refuted,"[[[20800,25490,""Mirny_-LRB-sloop-of-war-RRB-"",0]],[[168025,181791,""Mirny_-LRB-sloop-of-war-RRB-"",0]]]",,29993,The Mirny (sloop-of-war) was a ship without allegiance.,Refuted,,,,,,
7452,Salt River Valley surrounds the Salt River.,Supported,"[[[12063,15110,""Salt_River_Valley"",0]]]",,7452,Salt River Valley surrounds the Salt River.,Supported,,,,,,
126933,Stanley Williams was given clemency instead of being executed.,Refuted,"[[[148786,163816,""Stanley_Williams"",4]]]",,126933,Stanley Williams was given clemency instead of being executed.,Refuted,,,,,,
28092,Ice-T began his career as a opera singer in the 1980s.,Refuted,"[[[44216,52859,""Ice-T"",1]]]",,28092,Ice-T began his career as a opera singer in the 1980s.,Refuted,,,,,,
100320,"John S. McCain Jr. studied in Annapolis, Maryland.",Supported,"[[[117988,131850,""John_S._McCain_Jr."",3],[117988,131850,""United_States_Naval_Academy"",0]]]",,100320,"John S. McCain Jr. studied in Annapolis, Maryland.",Supported,,,,,,
99465,Blue Jasmine is a restaurant.,Refuted,"[[[117110,131004,""Blue_Jasmine"",0]]]",,99465,Blue Jasmine is a restaurant.,Refuted,,,,,,
214973,Sensitive Skin's first series aired in a country.,Supported,"[[[255802,255162,""Sensitive_Skin_-LRB-UK_TV_series-RRB-"",3]]]",,214973,Sensitive Skin's first series aired in a country.,Supported,,,,,,
219278,Capsicum chinense is a species of chili pepper.,Supported,"[[[260874,259214,""Capsicum_chinense"",0]],[[260876,259215,""Capsicum_chinense"",0]]]",,219278,Capsicum chinense is a species of chili pepper.,Supported,,,,,,
95358,"Pharmacology deals with the development, discovery, and characterization of chemicals which show biological effects.",Supported,"[[[112863,126696,""Pharmacology"",10]]]",,95358,"Pharmacology deals with the development, discovery, and characterization of chemicals which show biological effects.",Supported,,,,,,
206984,Punch-Drunk Love was distributed by Revolution Studios.,Refuted,"[[[244752,245677,""Punch-Drunk_Love"",4]]]",,206984,Punch-Drunk Love was distributed by Revolution Studios.,Refuted,,,,,,
63066,Michigan is a stop destination for recreational boating within the U.S.,Supported,"[[[79482,91196,""Michigan"",13]]]",,63066,Michigan is a stop destination for recreational boating within the U.S.,Supported,,,,,,
143872,The Greek language is spoken only outside of Cyprus.,Refuted,"[[[167004,180832,""Greek_language"",14]],[[167004,180833,""Greek_language"",13]]]",,143872,The Greek language is spoken only outside of Cyprus.,Refuted,,,,,,
181621,WGBH-TV is a station on TV.,Supported,"[[[211274,218979,""WGBH-TV"",0]]]",,181621,WGBH-TV is a station on TV.,Supported,,,,,,
59605,John Dolmayan is only German.,Refuted,"[[[76020,87313,""John_Dolmayan"",0]]]",,59605,John Dolmayan is only German.,Refuted,,,,,,
162641,Probot was a project.,Supported,"[[[187190,198869,""Probot"",0]]]",,162641,Probot was a project.,Supported,,,,,,
182268,Saturn Corporation has no other names.,Refuted,"[[[211974,219582,""Saturn_Corporation"",0]]]",,182268,Saturn Corporation has no other names.,Refuted,,,,,,
62284,The Giver is only a comedy.,Refuted,"[[[78735,90285,""The_Giver_-LRB-film-RRB-"",0]],[[78735,90286,""The_Giver_-LRB-film-RRB-"",5]]]",,62284,The Giver is only a comedy.,Refuted,,,,,,
43141,The Challenge: Rivals III is a stand-alone production.,Refuted,"[[[59449,69853,""The_Challenge-COLON-_Rivals_III"",0]],[[59449,69854,""The_Challenge-COLON-_Rivals_III"",1]]]",,43141,The Challenge: Rivals III is a stand-alone production.,Refuted,,,,,,
10504,Mandy Moore is an American.,Supported,"[[[25515,31441,""Mandy_Moore"",0]]]",,10504,Mandy Moore is an American.,Supported,,,,,,
53266,Yvonne Strahovski is the actress's real name.,Refuted,"[[[69545,80360,""Yvonne_Strahovski"",0]]]",,53266,Yvonne Strahovski is the actress's real name.,Refuted,,,,,,
165238,Phillip Glass has written numerous operas.,Supported,"[[[189993,201148,""Philip_Glass"",9]]]",,165238,Phillip Glass has written numerous operas.,Supported,,,,,,
156686,"Camden, New Jersey is a shop.",Refuted,"[[[180778,193165,""Camden,_New_Jersey"",0]]]",,156686,"Camden, New Jersey is a shop.",Refuted,,,,,,
79461,Olympic medals displayed the Parthenon from 1928 to 2004.,Refuted,"[[[96406,109571,""Olympic_medal"",6]]]",,79461,Olympic medals displayed the Parthenon from 1928 to 2004.,Refuted,,,,,,
119857,Issa Rae shows various media created by people of color.,Supported,"[[[140849,155986,""Issa_Rae"",2]]]",,119857,Issa Rae shows various media created by people of color.,Supported,,,,,,
214977,Sensitive Skin's first series aired on ABC TV.,Supported,"[[[255274,254737,""Sensitive_Skin_-LRB-UK_TV_series-RRB-"",3]]]",,214977,Sensitive Skin's first series aired on ABC TV.,Supported,,,,,,
145470,Cars 3 isn't the third Cars movie Brian Fee has worked on.,Refuted,"[[[168783,182479,""Cars_3"",2]],[[168793,182494,""Cars_3"",2]]]",,145470,Cars 3 isn't the third Cars movie Brian Fee has worked on.,Refuted,,,,,,
54679,"Beaverton, Oregon is a city in Washington County.",Supported,"[[[71042,81923,""Beaverton,_Oregon"",0]]]",,54679,"Beaverton, Oregon is a city in Washington County.",Supported,,,,,,
35855,Mars is far away from Olympus Mons.,Refuted,"[[[52035,61932,""Mars"",6]]]",,35855,Mars is far away from Olympus Mons.,Refuted,,,,,,
212329,Mary-Kate Olsen and Ashley Olsen are Germans.,Refuted,"[[[251706,251517,""Mary-Kate_and_Ashley_Olsen"",0]]]",,212329,Mary-Kate Olsen and Ashley Olsen are Germans.,Refuted,,,,,,
3113,Daggering is associated with dancehall music.,Supported,"[[[19035,23331,""Daggering"",3]]]",,3113,Daggering is associated with dancehall music.,Supported,,,,,,
179751,Wentworth Miller made his screenwriting debut.,Supported,"[[[208620,216630,""Wentworth_Miller"",2]]]",,179751,Wentworth Miller made his screenwriting debut.,Supported,,,,,,
188141,Stephen Moyer acted in a film adaptation of a the Prince Valiant comic.,Supported,"[[[220910,226688,""Stephen_Moyer"",3]]]",,188141,Stephen Moyer acted in a film adaptation of a the Prince Valiant comic.,Supported,,,,,,
19161,Deepika Padukone played the lead role in Love Aaj Kal.,Supported,"[[[34932,42349,""Deepika_Padukone"",9]]]",,19161,Deepika Padukone played the lead role in Love Aaj Kal.,Supported,,,,,,
171624,Dave Gibbons's middle name is Jason.,Refuted,"[[[198049,207993,""Dave_Gibbons"",0]]]",,171624,Dave Gibbons's middle name is Jason.,Refuted,,,,,,
42187,The horse has grown in size as it evolved.,Supported,"[[[58467,68751,""Horse"",2]],[[58479,68768,""Horse"",2]],[[58605,68915,""Horse"",2]]]",,42187,The horse has grown in size as it evolved.,Supported,,,,,,
8492,Stanley Williams was a convicted criminal.,Supported,"[[[13776,17249,""Stanley_Williams"",0]],[[13776,17250,""Stanley_Williams"",1]],[[13785,17271,""Stanley_Williams"",0],[13785,17271,""Conviction"",0]]]",,8492,Stanley Williams was a convicted criminal.,Supported,,,,,,
139820,Java is outside Indonesia.,Refuted,"[[[162726,176984,""Java"",0]]]",,139820,Java is outside Indonesia.,Refuted,,,,,,
204033,Down With Love is a 2003 comedy film.,Supported,"[[[240857,242458,""Down_with_Love"",0]]]",,204033,Down With Love is a 2003 comedy film.,Supported,,,,,,
77550,Designated Survivor (TV series) is part of ABC.,Supported,"[[[94488,107484,""Designated_Survivor_-LRB-TV_series-RRB-"",0]]]",,77550,Designated Survivor (TV series) is part of ABC.,Supported,,,,,,
228320,Island Records was founded by only Batman.,Refuted,"[[[272399,268110,""Island_Records"",1]]]",,228320,Island Records was founded by only Batman.,Refuted,,,,,,
141268,There is a drama called Exit the King.,Supported,"[[[164303,178562,""Exit_the_King"",0]]]",,141268,There is a drama called Exit the King.,Supported,,,,,,
226100,None of the characters in Bongwater are a marijuana dealer.,Refuted,"[[[269553,265853,""Bongwater_-LRB-film-RRB-"",1]]]",,226100,None of the characters in Bongwater are a marijuana dealer.,Refuted,,,,,,
154001,Caroline Kennedy is Japanese.,Refuted,"[[[177986,190651,""Caroline_Kennedy"",0]]]",,154001,Caroline Kennedy is Japanese.,Refuted,,,,,,
183411,"Simi Valley, California, reported a median household income of $87,894 in the 2012 U.S. Census.",Supported,"[[[213484,220721,""Simi_Valley,_California"",13]]]",,183411,"Simi Valley, California, reported a median household income of $87,894 in the 2012 U.S. Census.",Supported,,,,,,
139090,SummerSlam was a concert.,Refuted,"[[[161879,176296,""SummerSlam_-LRB-2015-RRB-"",0]]]",,139090,SummerSlam was a concert.,Refuted,,,,,,
29786,Anne Boleyn lived in England.,Supported,"[[[84583,96769,""Anne_Boleyn"",10]],[[84583,96770,""Anne_Boleyn"",40]],[[87124,99628,""Anne_Boleyn"",2]],[[87124,99629,""Anne_Boleyn"",10]],[[87124,99630,""Anne_Boleyn"",13],[87124,99630,""Hever_Castle"",0]],[[87124,99631,""Anne_Boleyn"",18],[87124,99631,""Marquess_of_Pembroke"",0]],[[87124,99632,""Anne_Boleyn"",25]],[[87124,99633,""Anne_Boleyn"",32],[87124,99633,""Tower_of_London"",0]],[[89587,102267,""Anne_Boleyn"",10]]]",,29786,Anne Boleyn lived in England.,Supported,,,,,,
93331,Benjamin Franklin earned a title.,Supported,"[[[110707,124374,""Benjamin_Franklin"",20]],[[110707,124375,""Benjamin_Franklin"",7]]]",,93331,Benjamin Franklin earned a title.,Supported,,,,,,
202937,Warner Bros. released Avenged Sevenfold.,Supported,"[[[239241,241162,""Avenged_Sevenfold_-LRB-album-RRB-"",0]],[[239242,241163,""Avenged_Sevenfold_-LRB-album-RRB-"",0]]]",,202937,Warner Bros. released Avenged Sevenfold.,Supported,,,,,,
191653,"Ang Lee died October 23, 1954.",Refuted,"[[[224135,228993,""Ang_Lee"",0]]]",,191653,"Ang Lee died October 23, 1954.",Refuted,,,,,,
116676,Life is inapplicable to some objects.,Supported,"[[[137045,151879,""Life"",0]]]",,116676,Life is inapplicable to some objects.,Supported,,,,,,
155212,Taran Killam is a person.,Supported,"[[[179279,191827,""Taran_Killam"",0]],[[179279,191828,""Taran_Killam"",1]],[[179279,191829,""Taran_Killam"",2]],[[179279,191830,""Taran_Killam"",5]]]",,155212,Taran Killam is a person.,Supported,,,,,,
143417,Maximum Overdrive was written solely by George R. R. Martin.,Refuted,"[[[166577,180392,""Maximum_Overdrive"",0]]]",,143417,Maximum Overdrive was written solely by George R. R. Martin.,Refuted,,,,,,
112180,The Invisible Man was based on a novel.,Supported,"[[[131649,146456,""The_Invisible_Man_-LRB-film-RRB-"",0]],[[131649,146457,""The_Invisible_Man_-LRB-film-RRB-"",5],[131649,146457,""Griffin_-LRB-The_Invisible_Man-RRB-"",0]]]",,112180,The Invisible Man was based on a novel.,Supported,,,,,,
225749,David Lloyd George was voted the second greatest British prime minister of the 20th century.,Refuted,"[[[269091,265506,""David_Lloyd_George"",20]]]",,225749,David Lloyd George was voted the second greatest British prime minister of the 20th century.,Refuted,,,,,,
5187,Honeymoon is the third perfume line by Lana Del Rey.,Refuted,"[[[21573,26534,""Honeymoon_-LRB-Lana_Del_Rey_album-RRB-"",0]]]",,5187,Honeymoon is the third perfume line by Lana Del Rey.,Refuted,,,,,,
161805,Planet Hollywood Las Vegas is operated by all entities except an American gaming corporation.,Refuted,"[[[186325,198144,""Planet_Hollywood_Las_Vegas"",1]]]",,161805,Planet Hollywood Las Vegas is operated by all entities except an American gaming corporation.,Refuted,,,,,,
26675,Tottenham Hotspur F.C. was the first British club to win a UEFA club competition.,Supported,"[[[42829,51461,""Tottenham_Hotspur_F.C."",7]]]",,26675,Tottenham Hotspur F.C. was the first British club to win a UEFA club competition.,Supported,,,,,,
10923,Damon Albarn collaborated with Brian Eno.,Supported,"[[[26118,32128,""Damon_Albarn"",17]]]",,10923,Damon Albarn collaborated with Brian Eno.,Supported,,,,,,
105651,Salt River Valley is in northern Arizona.,Refuted,"[[[123994,138329,""Salt_River_Valley"",0]]]",,105651,Salt River Valley is in northern Arizona.,Refuted,,,,,,
17230,2006 was the year when Lockhead Martin F-35 Lightning II first flew.,Supported,"[[[42207,50778,""Lockheed_Martin_F-35_Lightning_II"",10]],[[44722,53406,""Lockheed_Martin_F-35_Lightning_II"",10]],[[46917,55967,""Lockheed_Martin_F-35_Lightning_II"",10]],[[302235,293261,""Lockheed_Martin_F-35_Lightning_II"",10]],[[302236,293262,""Lockheed_Martin_F-35_Lightning_II"",10]]]",,17230,2006 was the year when Lockhead Martin F-35 Lightning II first flew.,Supported,,,,,,
136862,Hush (2016 film) was produced by Trevor Macy through Intrepid Pictures.,Supported,"[[[159593,174090,""Hush_-LRB-2016_film-RRB-"",2]]]",,136862,Hush (2016 film) was produced by Trevor Macy through Intrepid Pictures.,Supported,,,,,,
225804,Chinatown was directed Quentin Tarantino exclusively.,Refuted,"[[[269164,265555,""Chinatown_-LRB-1974_film-RRB-"",0]],[[269166,265556,""Chinatown_-LRB-1974_film-RRB-"",0]]]",,225804,Chinatown was directed Quentin Tarantino exclusively.,Refuted,,,,,,
201795,Live Through This is an album by Garth Brooks.,Refuted,"[[[237558,239756,""Live_Through_This"",0]]]",,201795,Live Through This is an album by Garth Brooks.,Refuted,,,,,,
108753,Scaramouche is a translation.,Refuted,"[[[127591,142182,""Scaramouche"",0]],[[127592,142183,""Scaramouche"",0]],[[127593,142184,""Scaramouche"",0]],[[127594,142185,""Scaramouche"",0]],[[127595,142186,""Scaramouche"",0]],[[127597,142191,""Scaramouche"",0]],[[127598,142192,""Scaramouche"",0]],[[127599,142193,""Scaramouche"",0]],[[127600,142195,""Scaramouche"",0]],[[127601,142196,""Scaramouche"",0]]]",,108753,Scaramouche is a translation.,Refuted,,,,,,
110761,"Shadowhunters began its second season on January 8, 2017.",Refuted,"[[[129947,144654,""Shadowhunters"",5]]]",,110761,"Shadowhunters began its second season on January 8, 2017.",Refuted,,,,,,
8538,Hermit crabs are arachnids.,Refuted,"[[[15450,19262,""Hermit_crab"",0],[15450,19262,""Decapoda"",0]],[[16110,19977,""Hermit_crab"",0]],[[17708,21856,""Hermit_crab"",0]],[[303930,294824,""Hermit_crab"",0],[303930,294824,""Decapoda"",0],[303930,294824,""Arachnid"",0]]]",,8538,Hermit crabs are arachnids.,Refuted,,,,,,
226849,Sejong the Great died in the fifteenth century.,Supported,"[[[270493,266524,""Sejong_the_Great"",0]],[[270493,266525,""Sejong_the_Great"",13]]]",,226849,Sejong the Great died in the fifteenth century.,Supported,,,,,,
