claim_id,claim_text,true_label,raw_evidence,gold_evidence,example_id,claim,gold_label,model,condition,model_output,correct,error_type,notes
204985,Tyler Perry is incapable of songwriting.,Refuted,"[[[242196,243635,""Tyler_Perry"",0]]]",,204985,Tyler Perry is incapable of songwriting.,Refuted,,,,,,
202460,Tinker Tailor Soldier Spy is only a TV show.,Refuted,"[[[238550,240549,""Tinker_Tailor_Soldier_Spy_-LRB-film-RRB-"",0]],[[238550,240550,""Tinker_Tailor_Soldier_Spy_-LRB-film-RRB-"",1]],[[238550,240551,""Tinker_Tailor_Soldier_Spy_-LRB-film-RRB-"",2]],[[238550,240552,""Tinker_Tailor_Soldier_Spy_-LRB-film-RRB-"",5]],[[238550,240553,""Tinker_Tailor_Soldier_Spy_-LRB-film-RRB-"",6]],[[238550,240554,""Tinker_Tailor_Soldier_Spy_-LRB-film-RRB-"",7]],[[238550,240555,""Tinker_Tailor_Soldier_Spy_-LRB-film-RRB-"",8]]]",,202460,Tinker Tailor Soldier Spy is only a TV show.,Refuted,,,,,,
25551,The Washington Wizards won a title in 1975.,Supported,"[[[41547,49956,""Washington_Wizards"",12]]]",,25551,The Washington Wizards won a title in 1975.,Supported,,,,,,
68613,Damon Albarn's debut album was released in May of 2014.,Refuted,"[[[85237,97518,""Damon_Albarn"",17]]]",,68613,Damon Albarn's debut album was released in May of 2014.,Refuted,,,,,,
29544,The Ellen Show only stars Ellen DeGeneres.,Refuted,"[[[45669,54524,""The_Ellen_Show"",7]]]",,29544,The Ellen Show only stars Ellen DeGeneres.,Refuted,,,,,,
212329,Mary-Kate Olsen and Ashley Olsen are Germans.,Refuted,"[[[251706,251517,""Mary-Kate_and_Ashley_Olsen"",0]]]",,212329,Mary-Kate Olsen and Ashley Olsen are Germans.,Refuted,,,,,,
131487,A monster is always beautiful.,Refuted,"[[[153787,168646,""Monster"",0]]]",,131487,A monster is always beautiful.,Refuted,,,,,,
187785,The Sterile Cuckoo was adapted from a commercial.,Refuted,"[[[219117,225221,""The_Sterile_Cuckoo"",3]]]",,187785,The Sterile Cuckoo was adapted from a commercial.,Refuted,,,,,,
219125,"Valencia has about 800,000 inhabitants in the administrative centre.",Supported,"[[[260661,259001,""Valencia"",0]],[[260662,259002,""Valencia"",0]],[[260663,259003,""Valencia"",0]],[[260667,259005,""Valencia"",0]],[[260668,259006,""Valencia"",0]],[[260671,259008,""Valencia"",0]],[[260678,259014,""Valencia"",0]],[[260688,259022,""Valencia"",0]]]",,219125,"Valencia has about 800,000 inhabitants in the administrative centre.",Supported,,,,,,
23861,Minor League Baseball provides opportunities for river development.,Refuted,"[[[39815,47899,""Minor_League_Baseball"",0]]]",,23861,Minor League Baseball provides opportunities for river development.,Refuted,,,,,,
138632,Gal Gadot was ranked ahead of Bar Refaeli for highest earning actress/models in Israel.,Refuted,"[[[161433,175923,""Gal_Gadot"",4]]]",,138632,Gal Gadot was ranked ahead of Bar Refaeli for highest earning actress/models in Israel.,Refuted,,,,,,
24797,Vedam stars Indian film actors and actresses.,Supported,"[[[40781,49035,""Vedam_-LRB-film-RRB-"",0],[40781,49035,""Manchu_Manoj"",0],[40781,49035,""Manoj_Bajpayee"",0],[40781,49035,""Allu_Arjun"",0],[40781,49035,""Anushka_Shetty"",0],[40781,49035,""Saranya_Ponvannan"",0],[40781,49035,""Lekha_Washington"",0],[40781,49035,""Deeksha_Seth"",0]]]",,24797,Vedam stars Indian film actors and actresses.,Supported,,,,,,
46059,An exampled of a folk hero was Bhagat Singh.,Supported,"[[[62388,72988,""Bhagat_Singh"",19]],[[62388,72989,""Bhagat_Singh"",0]]]",,46059,An exampled of a folk hero was Bhagat Singh.,Supported,,,,,,
36448,"George III was succeeded by his son, George IV.",Supported,"[[[52642,62603,""George_III_of_the_United_Kingdom"",14],[52642,62603,""George_IV_of_the_United_Kingdom"",0]]]",,36448,"George III was succeeded by his son, George IV.",Supported,,,,,,
208413,Excuse My French is the debut album of a hip hop recording artist.,Supported,"[[[246593,247072,""Excuse_My_French_-LRB-album-RRB-"",0]],[[246601,247082,""Excuse_My_French_-LRB-album-RRB-"",0],[246601,247082,""French_Montana"",0]]]",,208413,Excuse My French is the debut album of a hip hop recording artist.,Supported,,,,,,
138301,Birthday Song (2 Chainz song) was produced by a producer.,Supported,"[[[290011,283086,""Birthday_Song_-LRB-2_Chainz_song-RRB-"",1],[290011,283086,""Sonny_Digital"",0]],[[291354,284296,""Birthday_Song_-LRB-2_Chainz_song-RRB-"",1],[291354,284296,""Sonny_Digital"",0]],[[293495,286007,""Birthday_Song_-LRB-2_Chainz_song-RRB-"",1],[293495,286007,""Sonny_Digital"",0]],[[337436,322814,""Birthday_Song_-LRB-2_Chainz_song-RRB-"",1],[337436,322814,""Kanye_West"",0],[337436,322814,""Mike_Dean_-LRB-record_producer-RRB-"",0],[337436,322814,""Sonny_Digital"",0],[337436,322814,""Anthony_Kilhoffer"",0]],[[337468,322841,""Birthday_Song_-LRB-2_Chainz_song-RRB-"",1],[337468,322841,""Sonny_Digital"",0]],[[338070,323351,""Birthday_Song_-LRB-2_Chainz_song-RRB-"",1],[338070,323351,""Sonny_Digital"",0]]]",,138301,Birthday Song (2 Chainz song) was produced by a producer.,Supported,,,,,,
152694,Ricardo Montalbán was a singer.,Refuted,"[[[176639,189566,""Ricardo_Montalba\u0301n"",0]]]",,152694,Ricardo Montalbán was a singer.,Refuted,,,,,,
178900,Dawood Ibrahim is a separatist terrorist.,Refuted,"[[[207530,215776,""Dawood_Ibrahim"",5]]]",,178900,Dawood Ibrahim is a separatist terrorist.,Refuted,,,,,,
35237,Philomena is a film nominated for seven awards.,Supported,"[[[51413,61137,""Philomena_-LRB-film-RRB-"",9]]]",,35237,Philomena is a film nominated for seven awards.,Supported,,,,,,
16070,Emma Watson is an Italian actress.,Refuted,"[[[31460,38191,""Emma_Watson"",0]]]",,16070,Emma Watson is an Italian actress.,Refuted,,,,,,
171523,Fringe only aired on the WB.,Refuted,"[[[197936,207860,""Fringe_-LRB-TV_series-RRB-"",1]]]",,171523,Fringe only aired on the WB.,Refuted,,,,,,
220238,Aristocracy is a term with Greek etymology.,Supported,"[[[262101,260153,""Aristocracy"",0]],[[262101,260154,""Aristocracy"",1]],[[262101,260155,""Aristocracy"",4]]]",,220238,Aristocracy is a term with Greek etymology.,Supported,,,,,,
158635,Bill Graham Civic Auditorium was built in 1915.,Supported,"[[[182912,195030,""Bill_Graham_Civic_Auditorium"",2]]]",,158635,Bill Graham Civic Auditorium was built in 1915.,Supported,,,,,,
60044,"None of the actors in Men in Black II were born on September 15, 1968.",Refuted,"[[[76479,87772,""Men_in_Black_II"",0],[76479,87772,""Will_Smith"",0]]]",,60044,"None of the actors in Men in Black II were born on September 15, 1968.",Refuted,,,,,,
31905,"Lost lasted from September 22, 2004 to May 23, 2010.",Supported,"[[[48120,57456,""Lost_-LRB-TV_series-RRB-"",0]]]",,31905,"Lost lasted from September 22, 2004 to May 23, 2010.",Supported,,,,,,
122812,Bonaire was excluded from the Netherlands Antilles until the country's dissolution.,Refuted,"[[[144238,159285,""Bonaire"",9]]]",,122812,Bonaire was excluded from the Netherlands Antilles until the country's dissolution.,Refuted,,,,,,
6833,Chris Benoit's middle name is Michael.,Supported,"[[[23746,29405,""Chris_Benoit"",0]]]",,6833,Chris Benoit's middle name is Michael.,Supported,,,,,,
186996,Bermuda Triangle is also known by another name.,Supported,"[[[218184,224536,""Bermuda_Triangle"",0]]]",,186996,Bermuda Triangle is also known by another name.,Supported,,,,,,
93600,A Good Day to Die Hard was directed by John Carpenter.,Refuted,"[[[275549,270670,""A_Good_Day_to_Die_Hard"",1]],[[275554,270673,""A_Good_Day_to_Die_Hard"",1]],[[275555,270674,""A_Good_Day_to_Die_Hard"",1]],[[275556,270675,""A_Good_Day_to_Die_Hard"",1]],[[324605,312523,""A_Good_Day_to_Die_Hard"",1]]]",,93600,A Good Day to Die Hard was directed by John Carpenter.,Refuted,,,,,,
58823,Marvel vs. Capcom: Infinite retains the series' traditional character assists.,Refuted,"[[[75209,86443,""Marvel_vs._Capcom-COLON-_Infinite"",4]]]",,58823,Marvel vs. Capcom: Infinite retains the series' traditional character assists.,Refuted,,,,,,
223771,Ralph Fults was born in 1993.,Refuted,"[[[267470,264170,""Ralph_Fults"",0]],[[267471,264171,""Ralph_Fults"",0]]]",,223771,Ralph Fults was born in 1993.,Refuted,,,,,,
73329,Muscarinic acetylcholine receptors exist in the cell membranes of other cells.,Supported,"[[[234010,236903,""Muscarinic_acetylcholine_receptor"",0]],[[236805,239180,""Muscarinic_acetylcholine_receptor"",0]],[[318688,307540,""Muscarinic_acetylcholine_receptor"",0]],[[318689,307541,""Muscarinic_acetylcholine_receptor"",0]],[[318690,307542,""Muscarinic_acetylcholine_receptor"",0]],[[318694,307545,""Muscarinic_acetylcholine_receptor"",0]]]",,73329,Muscarinic acetylcholine receptors exist in the cell membranes of other cells.,Supported,,,,,,
63444,"Lost ran from September 22, 2004 to May 23, 2010.",Supported,"[[[79867,91596,""Lost_-LRB-TV_series-RRB-"",0]]]",,63444,"Lost ran from September 22, 2004 to May 23, 2010.",Supported,,,,,,
184076,Kenneth Lonergan is a man.,Supported,"[[[214282,221364,""Kenneth_Lonergan"",1]],[[214282,221365,""Kenneth_Lonergan"",2]],[[214282,221366,""Kenneth_Lonergan"",3]]]",,184076,Kenneth Lonergan is a man.,Supported,,,,,,
145012,Coeliac disease may result in increased risk of cancer.,Supported,"[[[292159,284987,""Coeliac_disease"",27]],[[294170,286523,""Coeliac_disease"",27]],[[339290,324294,""Coeliac_disease"",27]],[[339292,324295,""Coeliac_disease"",27]],[[339300,324301,""Coeliac_disease"",27]]]",,145012,Coeliac disease may result in increased risk of cancer.,Supported,,,,,,
198082,Story of My Life was recorded by a band that consisted of only boys.,Supported,"[[[232885,235947,""Story_of_My_Life_-LRB-One_Direction_song-RRB-"",0]]]",,198082,Story of My Life was recorded by a band that consisted of only boys.,Supported,,,,,,
15425,Kendall Jenner is a person.,Supported,"[[[30830,37473,""Kendall_Jenner"",0]],[[30830,37474,""Kendall_Jenner"",5]],[[30830,37475,""Kendall_Jenner"",6]]]",,15425,Kendall Jenner is a person.,Supported,,,,,,
85350,"Andrew Kevin Walker was born on Monday August 14, 1964.",Supported,"[[[102456,115729,""Andrew_Kevin_Walker"",0]]]",,85350,"Andrew Kevin Walker was born on Monday August 14, 1964.",Supported,,,,,,
27503,Mud stars multiple American actors.,Supported,"[[[43630,52269,""Mud_-LRB-2012_film-RRB-"",1]]]",,27503,Mud stars multiple American actors.,Supported,,,,,,
42187,The horse has grown in size as it evolved.,Supported,"[[[58467,68751,""Horse"",2]],[[58479,68768,""Horse"",2]],[[58605,68915,""Horse"",2]]]",,42187,The horse has grown in size as it evolved.,Supported,,,,,,
107654,Ned Stark is the dishonorable lord of Winterfell.,Refuted,"[[[126356,140760,""Ned_Stark"",1]]]",,107654,Ned Stark is the dishonorable lord of Winterfell.,Refuted,,,,,,
183134,Tata Motors is a constituent of the BSE SENSEX index.,Supported,"[[[213159,220495,""Tata_Motors"",13]],[[213160,220496,""Tata_Motors"",13]]]",,183134,Tata Motors is a constituent of the BSE SENSEX index.,Supported,,,,,,
160052,Levoamphetamine increases concentration.,Supported,"[[[184506,196392,""Levoamphetamine"",0]]]",,160052,Levoamphetamine increases concentration.,Supported,,,,,,
170400,Michael Vick is a former football quarterback.,Supported,"[[[196616,206723,""Michael_Vick"",0]]]",,170400,Michael Vick is a former football quarterback.,Supported,,,,,,
127777,Exotic Birds achieved mostly local failure.,Refuted,"[[[149734,164681,""Exotic_Birds"",2]]]",,127777,Exotic Birds achieved mostly local failure.,Refuted,,,,,,
187321,"Diana, Princess of Wales got married on August 28, 1996.",Refuted,"[[[218551,224811,""Diana,_Princess_of_Wales"",17]]]",,187321,"Diana, Princess of Wales got married on August 28, 1996.",Refuted,,,,,,
194252,Coins of the Swiss franc are officially used coins.,Supported,"[[[227508,231869,""Coins_of_the_Swiss_franc"",0]]]",,194252,Coins of the Swiss franc are officially used coins.,Supported,,,,,,
114659,Jack Falahee has a middle name.,Supported,"[[[282334,276534,""Jack_Falahee"",0]],[[284308,278148,""Jack_Falahee"",0]],[[285253,278919,""Jack_Falahee"",0]],[[330461,317026,""Jack_Falahee"",0]],[[331642,318137,""Jack_Falahee"",0]]]",,114659,Jack Falahee has a middle name.,Supported,,,,,,
90981,Lucy Hale works in the entertainment industry.,Supported,"[[[108326,121866,""Lucy_Hale"",0]],[[108326,121867,""Lucy_Hale"",2],[108326,121867,""American_Idol"",0]],[[108326,121868,""Lucy_Hale"",3]],[[108326,121869,""Lucy_Hale"",4],[108326,121869,""Road_Between"",0]]]",,90981,Lucy Hale works in the entertainment industry.,Supported,,,,,,
96948,The Catcher in the Rye is a fictional literary work.,Supported,"[[[114524,128289,""The_Catcher_in_the_Rye"",0]],[[114524,128290,""The_Catcher_in_the_Rye"",1]],[[114524,128291,""The_Catcher_in_the_Rye"",9]]]",,96948,The Catcher in the Rye is a fictional literary work.,Supported,,,,,,
142161,Match Point explores exclusively the role of misfortune in life.,Refuted,"[[[165221,179347,""Match_Point"",2]]]",,142161,Match Point explores exclusively the role of misfortune in life.,Refuted,,,,,,
76196,"Camden, New Jersey is a country.",Refuted,"[[[93081,105989,""Camden,_New_Jersey"",0]],[[93081,105990,""Camden,_New_Jersey"",2]],[[93081,105991,""Camden,_New_Jersey"",3]],[[93081,105992,""Camden,_New_Jersey"",4]],[[93081,105993,""Camden,_New_Jersey"",5]],[[93081,105994,""Camden,_New_Jersey"",50]]]",,76196,"Camden, New Jersey is a country.",Refuted,,,,,,
64142,The Fame sold 4.7 million digital copies as of April 2016.,Supported,"[[[80601,92441,""The_Fame"",13]]]",,64142,The Fame sold 4.7 million digital copies as of April 2016.,Supported,,,,,,
159936,Christa McAuliffe was a teacher at Concord High School.,Supported,"[[[185056,196870,""Christa_McAuliffe"",4]]]",,159936,Christa McAuliffe was a teacher at Concord High School.,Supported,,,,,,
48810,Clueless (film) was followed by a series of young adult organizations.,Refuted,"[[[65164,76038,""Clueless_-LRB-film-RRB-"",7],[65164,76038,""Clueless_-LRB-novels-RRB-"",0]]]",,48810,Clueless (film) was followed by a series of young adult organizations.,Refuted,,,,,,
153303,EA Black Box was a picture game developer.,Supported,"[[[177247,190106,""EA_Black_Box"",0]]]",,153303,EA Black Box was a picture game developer.,Supported,,,,,,
43168,Justine Bateman is not an American.,Refuted,"[[[59475,69883,""Justine_Bateman"",0]],[[59478,69888,""Justine_Bateman"",0]]]",,43168,Justine Bateman is not an American.,Refuted,,,,,,
167447,Cadet Kelly was released in 2002.,Supported,"[[[192720,203425,""Cadet_Kelly"",0]]]",,167447,Cadet Kelly was released in 2002.,Supported,,,,,,
43842,Heath Ledger only won awards while he was alive.,Refuted,"[[[60163,70584,""Heath_Ledger"",15]]]",,43842,Heath Ledger only won awards while he was alive.,Refuted,,,,,,
204449,"Tom Morello, Zack de la Rocha, and Brad Wilk co-founded Rage.",Supported,"[[[241415,242943,""Brad_Wilk"",4]]]",,204449,"Tom Morello, Zack de la Rocha, and Brad Wilk co-founded Rage.",Supported,,,,,,
62457,Pulmonary embolism is indicated by slow breathing.,Refuted,"[[[78914,90508,""Pulmonary_embolism"",3]]]",,62457,Pulmonary embolism is indicated by slow breathing.,Refuted,,,,,,
115028,English people are descended from no other peoples.,Refuted,"[[[135033,149947,""English_people"",6]]]",,115028,English people are descended from no other peoples.,Refuted,,,,,,
184083,Ernest Medina participated in the My Lai Massacre.,Supported,"[[[214290,221372,""Ernest_Medina"",3]]]",,184083,Ernest Medina participated in the My Lai Massacre.,Supported,,,,,,
110538,John Frusciante released twelve solo albums.,Refuted,"[[[281793,276097,""John_Frusciante"",5]],[[329490,316265,""John_Frusciante"",5]],[[329490,316266,""John_Frusciante"",19]],[[329491,316267,""John_Frusciante"",5]],[[329491,316268,""John_Frusciante"",19]]]",,110538,John Frusciante released twelve solo albums.,Refuted,,,,,,
178908,Dawood Ibrahim isn't a terrorist.,Refuted,"[[[207538,215783,""Dawood_Ibrahim"",0]],[[207538,215784,""Dawood_Ibrahim"",5],[207538,215784,""D-Company"",0]]]",,178908,Dawood Ibrahim isn't a terrorist.,Refuted,,,,,,
98693,"Kesha was born on March 1st, 1987.",Supported,"[[[116338,130228,""Kesha"",0]]]",,98693,"Kesha was born on March 1st, 1987.",Supported,,,,,,
59678,Randy Savage is not a wrestler.,Refuted,"[[[76083,87389,""Randy_Savage"",0]]]",,59678,Randy Savage is not a wrestler.,Refuted,,,,,,
149392,Maximum Overdrive is a 1986 science fiction action horror comedy film written and directed by Stephen King.,Supported,"[[[173196,186458,""Maximum_Overdrive"",0]]]",,149392,Maximum Overdrive is a 1986 science fiction action horror comedy film written and directed by Stephen King.,Supported,,,,,,
211271,The Closer's seventh season began in July 2011.,Supported,"[[[250332,250351,""The_Closer"",8]]]",,211271,The Closer's seventh season began in July 2011.,Supported,,,,,,
59158,One True Thing is a comedy.,Refuted,"[[[75547,86809,""One_True_Thing"",0]]]",,59158,One True Thing is a comedy.,Refuted,,,,,,
66406,SummerSlam is thrown by the NBA.,Refuted,"[[[210101,217879,""SummerSlam"",0]],[[210101,217880,""SummerSlam"",1]],[[316311,305541,""SummerSlam"",0]]]",,66406,SummerSlam is thrown by the NBA.,Refuted,,,,,,
56959,Samsung entered the shipbuilding industries in the 1970's.,Supported,"[[[73290,84506,""Samsung"",6]]]",,56959,Samsung entered the shipbuilding industries in the 1970's.,Supported,,,,,,
49192,The Armenian Genocide rarely was the extermination of Armenians who were mostly Ottoman citizens.,Refuted,"[[[65522,76394,""Armenian_Genocide"",0]]]",,49192,The Armenian Genocide rarely was the extermination of Armenians who were mostly Ottoman citizens.,Refuted,,,,,,
127363,Colin Kaepernick is quarterback for the 49ers.,Supported,"[[[34700,42077,""Colin_Kaepernick"",2]],[[34700,42078,""Colin_Kaepernick"",7]],[[34700,42079,""Colin_Kaepernick"",8]],[[34700,42080,""Colin_Kaepernick"",6]],[[34700,42081,""Colin_Kaepernick"",5]]]",,127363,Colin Kaepernick is quarterback for the 49ers.,Supported,,,,,,
10688,Cleopatre premiered posthumously.,Supported,"[[[25711,31639,""Cle\u0301opa\u0302tre"",4]]]",,10688,Cleopatre premiered posthumously.,Supported,,,,,,
92586,Firefox is one of the most popular web browsers.,Supported,"[[[109907,123515,""Firefox"",15]],[[109907,123516,""Firefox"",14]],[[109907,123517,""Firefox"",13]],[[109907,123518,""Firefox"",11]]]",,92586,Firefox is one of the most popular web browsers.,Supported,,,,,,
