claim_id,claim_text,true_label,example_id,claim,gold_label,gold_evidence,raw_evidence,model,condition,model_output,correct,error_type,notes
18794,"On October 11, 1977, Matt Bomer was born.",Supported,18794,"On October 11, 1977, Matt Bomer was born.",Supported,"Matthew Staton Bomer -LRB- born October 11 , 1977 -RRB- is an American actor .","[[[34431,41749,""Matt_Bomer"",0]]]",gpt-5.4-mini,claim_only,Refuted,No,supported_to_refuted,
18794,"On October 11, 1977, Matt Bomer was born.",Supported,18794,"On October 11, 1977, Matt Bomer was born.",Supported,"Matthew Staton Bomer -LRB- born October 11 , 1977 -RRB- is an American actor .","[[[34431,41749,""Matt_Bomer"",0]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
94760,P.S I Love You (film) was reviewed by Richard LaGravenese.,Refuted,94760,P.S I Love You (film) was reviewed by Richard LaGravenese.,Refuted,P.S. I Love You is a 2007 American drama film directed by Richard LaGravenese .,"[[[112222,126054,""P.S._I_Love_You_-LRB-film-RRB-"",0]]]",gpt-5.4,claim_only,Refuted,Yes,,
94760,P.S I Love You (film) was reviewed by Richard LaGravenese.,Refuted,94760,P.S I Love You (film) was reviewed by Richard LaGravenese.,Refuted,P.S. I Love You is a 2007 American drama film directed by Richard LaGravenese .,"[[[112222,126054,""P.S._I_Love_You_-LRB-film-RRB-"",0]]]",gpt-5.4,claim_plus_evidence,Refuted,Yes,,
94760,P.S I Love You (film) was reviewed by Richard LaGravenese.,Refuted,94760,P.S I Love You (film) was reviewed by Richard LaGravenese.,Refuted,P.S. I Love You is a 2007 American drama film directed by Richard LaGravenese .,"[[[112222,126054,""P.S._I_Love_You_-LRB-film-RRB-"",0]]]",gpt-5.4-mini,claim_only,Refuted,Yes,,
94760,P.S I Love You (film) was reviewed by Richard LaGravenese.,Refuted,94760,P.S I Love You (film) was reviewed by Richard LaGravenese.,Refuted,P.S. I Love You is a 2007 American drama film directed by Richard LaGravenese .,"[[[112222,126054,""P.S._I_Love_You_-LRB-film-RRB-"",0]]]",gpt-5.4-mini,claim_plus_evidence,Refuted,Yes,,
69655,Johann Wolfgang von Goethe became managing director of the theater at Weimar in 1751.,Refuted,69655,Johann Wolfgang von Goethe became managing director of the theater at Weimar in 1751.,Refuted,"In 1791 , he was made managing director of the theatre at Weimar , and in 1794 he began a friendship with the dramatist , historian , and philosopher Friedrich Schiller , whose plays he premiered until Schiller 's death in 1805 .","[[[86349,98754,""Johann_Wolfgang_von_Goethe"",12]]]",gpt-5.4,claim_only,Refuted,Yes,,
69655,Johann Wolfgang von Goethe became managing director of the theater at Weimar in 1751.,Refuted,69655,Johann Wolfgang von Goethe became managing director of the theater at Weimar in 1751.,Refuted,"In 1791 , he was made managing director of the theatre at Weimar , and in 1794 he began a friendship with the dramatist , historian , and philosopher Friedrich Schiller , whose plays he premiered until Schiller 's death in 1805 .","[[[86349,98754,""Johann_Wolfgang_von_Goethe"",12]]]",gpt-5.4,claim_plus_evidence,Refuted,Yes,,
69655,Johann Wolfgang von Goethe became managing director of the theater at Weimar in 1751.,Refuted,69655,Johann Wolfgang von Goethe became managing director of the theater at Weimar in 1751.,Refuted,"In 1791 , he was made managing director of the theatre at Weimar , and in 1794 he began a friendship with the dramatist , historian , and philosopher Friedrich Schiller , whose plays he premiered until Schiller 's death in 1805 .","[[[86349,98754,""Johann_Wolfgang_von_Goethe"",12]]]",gpt-5.4-mini,claim_only,Refuted,Yes,,
69655,Johann Wolfgang von Goethe became managing director of the theater at Weimar in 1751.,Refuted,69655,Johann Wolfgang von Goethe became managing director of the theater at Weimar in 1751.,Refuted,"In 1791 , he was made managing director of the theatre at Weimar , and in 1794 he began a friendship with the dramatist , historian , and philosopher Friedrich Schiller , whose plays he premiered until Schiller 's death in 1805 .","[[[86349,98754,""Johann_Wolfgang_von_Goethe"",12]]]",gpt-5.4-mini,claim_plus_evidence,Refuted,Yes,,
7105,Zac Efron is Somali.,Refuted,7105,Zac Efron is Somali.,Refuted,"Zachary David Alexander Efron -LRB- born October 18 , 1987 -RRB- is an American actor and singer .","[[[24019,29727,""Zac_Efron"",0]]]",gpt-5.4,claim_only,Refuted,Yes,,
7105,Zac Efron is Somali.,Refuted,7105,Zac Efron is Somali.,Refuted,"Zachary David Alexander Efron -LRB- born October 18 , 1987 -RRB- is an American actor and singer .","[[[24019,29727,""Zac_Efron"",0]]]",gpt-5.4,claim_plus_evidence,Refuted,Yes,,
7105,Zac Efron is Somali.,Refuted,7105,Zac Efron is Somali.,Refuted,"Zachary David Alexander Efron -LRB- born October 18 , 1987 -RRB- is an American actor and singer .","[[[24019,29727,""Zac_Efron"",0]]]",gpt-5.4-mini,claim_only,Refuted,Yes,,
7105,Zac Efron is Somali.,Refuted,7105,Zac Efron is Somali.,Refuted,"Zachary David Alexander Efron -LRB- born October 18 , 1987 -RRB- is an American actor and singer .","[[[24019,29727,""Zac_Efron"",0]]]",gpt-5.4-mini,claim_plus_evidence,Refuted,Yes,,
64067,Sausage Party was only directed by Donald Trump.,Refuted,64067,Sausage Party was only directed by Donald Trump.,Refuted,"Sausage Party is a 2016 adult computer-animated comedy film directed by Greg Tiernan and Conrad Vernon and written by Kyle Hunter , Ariel Shaffir , Seth Rogen and Evan Goldberg .","[[[80512,92359,""Sausage_Party"",0]]]",gpt-5.4,claim_only,Refuted,Yes,,
64067,Sausage Party was only directed by Donald Trump.,Refuted,64067,Sausage Party was only directed by Donald Trump.,Refuted,"Sausage Party is a 2016 adult computer-animated comedy film directed by Greg Tiernan and Conrad Vernon and written by Kyle Hunter , Ariel Shaffir , Seth Rogen and Evan Goldberg .","[[[80512,92359,""Sausage_Party"",0]]]",gpt-5.4,claim_plus_evidence,Refuted,Yes,,
64067,Sausage Party was only directed by Donald Trump.,Refuted,64067,Sausage Party was only directed by Donald Trump.,Refuted,"Sausage Party is a 2016 adult computer-animated comedy film directed by Greg Tiernan and Conrad Vernon and written by Kyle Hunter , Ariel Shaffir , Seth Rogen and Evan Goldberg .","[[[80512,92359,""Sausage_Party"",0]]]",gpt-5.4-mini,claim_only,Refuted,Yes,,
64067,Sausage Party was only directed by Donald Trump.,Refuted,64067,Sausage Party was only directed by Donald Trump.,Refuted,"Sausage Party is a 2016 adult computer-animated comedy film directed by Greg Tiernan and Conrad Vernon and written by Kyle Hunter , Ariel Shaffir , Seth Rogen and Evan Goldberg .","[[[80512,92359,""Sausage_Party"",0]]]",gpt-5.4-mini,claim_plus_evidence,Refuted,Yes,,
188581,Pitch Perfect 2 is a bill.,Refuted,188581,Pitch Perfect 2 is a bill.,Refuted,Pitch Perfect 2 is a 2015 American comedy film directed and co-produced by Elizabeth Banks and written by Kay Cannon .,"[[[220129,225986,""Pitch_Perfect_2"",0]]]",gpt-5.4,claim_only,Refuted,Yes,,
188581,Pitch Perfect 2 is a bill.,Refuted,188581,Pitch Perfect 2 is a bill.,Refuted,Pitch Perfect 2 is a 2015 American comedy film directed and co-produced by Elizabeth Banks and written by Kay Cannon .,"[[[220129,225986,""Pitch_Perfect_2"",0]]]",gpt-5.4,claim_plus_evidence,Refuted,Yes,,
188581,Pitch Perfect 2 is a bill.,Refuted,188581,Pitch Perfect 2 is a bill.,Refuted,Pitch Perfect 2 is a 2015 American comedy film directed and co-produced by Elizabeth Banks and written by Kay Cannon .,"[[[220129,225986,""Pitch_Perfect_2"",0]]]",gpt-5.4-mini,claim_only,Refuted,Yes,,
188581,Pitch Perfect 2 is a bill.,Refuted,188581,Pitch Perfect 2 is a bill.,Refuted,Pitch Perfect 2 is a 2015 American comedy film directed and co-produced by Elizabeth Banks and written by Kay Cannon .,"[[[220129,225986,""Pitch_Perfect_2"",0]]]",gpt-5.4-mini,claim_plus_evidence,Refuted,Yes,,
21405,Brie Larson is an anarchist.,Refuted,21405,Brie Larson is an anarchist.,Refuted,"Brianne Sidonie Desaulniers -LRB- born October 1 , 1989 -RRB- , known professionally as Brie Larson , is an American actress , director , and singer .","[[[37179,44969,""Brie_Larson"",0]]]",gpt-5.4,claim_only,Refuted,Yes,,
21405,Brie Larson is an anarchist.,Refuted,21405,Brie Larson is an anarchist.,Refuted,"Brianne Sidonie Desaulniers -LRB- born October 1 , 1989 -RRB- , known professionally as Brie Larson , is an American actress , director , and singer .","[[[37179,44969,""Brie_Larson"",0]]]",gpt-5.4,claim_plus_evidence,Refuted,Yes,,
21405,Brie Larson is an anarchist.,Refuted,21405,Brie Larson is an anarchist.,Refuted,"Brianne Sidonie Desaulniers -LRB- born October 1 , 1989 -RRB- , known professionally as Brie Larson , is an American actress , director , and singer .","[[[37179,44969,""Brie_Larson"",0]]]",gpt-5.4-mini,claim_only,Refuted,Yes,,
21405,Brie Larson is an anarchist.,Refuted,21405,Brie Larson is an anarchist.,Refuted,"Brianne Sidonie Desaulniers -LRB- born October 1 , 1989 -RRB- , known professionally as Brie Larson , is an American actress , director , and singer .","[[[37179,44969,""Brie_Larson"",0]]]",gpt-5.4-mini,claim_plus_evidence,Refuted,Yes,,
41571,"In Stanley Park, lots of trees have been replanted.",Supported,41571,"In Stanley Park, lots of trees have been replanted.",Supported,"Thousands of trees were lost -LRB- and many replanted -RRB- after three major windstorms that took place in the past 100 years , the last in 2006 .","[[[57860,68098,""Stanley_Park"",16]]]",gpt-5.4,claim_only,Supported,Yes,,
41571,"In Stanley Park, lots of trees have been replanted.",Supported,41571,"In Stanley Park, lots of trees have been replanted.",Supported,"Thousands of trees were lost -LRB- and many replanted -RRB- after three major windstorms that took place in the past 100 years , the last in 2006 .","[[[57860,68098,""Stanley_Park"",16]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
41571,"In Stanley Park, lots of trees have been replanted.",Supported,41571,"In Stanley Park, lots of trees have been replanted.",Supported,"Thousands of trees were lost -LRB- and many replanted -RRB- after three major windstorms that took place in the past 100 years , the last in 2006 .","[[[57860,68098,""Stanley_Park"",16]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
41571,"In Stanley Park, lots of trees have been replanted.",Supported,41571,"In Stanley Park, lots of trees have been replanted.",Supported,"Thousands of trees were lost -LRB- and many replanted -RRB- after three major windstorms that took place in the past 100 years , the last in 2006 .","[[[57860,68098,""Stanley_Park"",16]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
39605,Neil Diamond is a musician.,Supported,39605,Neil Diamond is a musician.,Supported,"Neil Leslie Diamond -LRB- born January 24 , 1941 -RRB- is an American singer-songwriter , musician and actor .","[[[55903,65991,""Neil_Diamond"",0]],[[55903,65992,""Neil_Diamond"",2]],[[55903,65993,""Neil_Diamond"",3]],[[55903,65994,""Neil_Diamond"",6]]]",gpt-5.4,claim_only,Supported,Yes,,
39605,Neil Diamond is a musician.,Supported,39605,Neil Diamond is a musician.,Supported,"Neil Leslie Diamond -LRB- born January 24 , 1941 -RRB- is an American singer-songwriter , musician and actor .","[[[55903,65991,""Neil_Diamond"",0]],[[55903,65992,""Neil_Diamond"",2]],[[55903,65993,""Neil_Diamond"",3]],[[55903,65994,""Neil_Diamond"",6]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
39605,Neil Diamond is a musician.,Supported,39605,Neil Diamond is a musician.,Supported,"Neil Leslie Diamond -LRB- born January 24 , 1941 -RRB- is an American singer-songwriter , musician and actor .","[[[55903,65991,""Neil_Diamond"",0]],[[55903,65992,""Neil_Diamond"",2]],[[55903,65993,""Neil_Diamond"",3]],[[55903,65994,""Neil_Diamond"",6]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
39605,Neil Diamond is a musician.,Supported,39605,Neil Diamond is a musician.,Supported,"Neil Leslie Diamond -LRB- born January 24 , 1941 -RRB- is an American singer-songwriter , musician and actor .","[[[55903,65991,""Neil_Diamond"",0]],[[55903,65992,""Neil_Diamond"",2]],[[55903,65993,""Neil_Diamond"",3]],[[55903,65994,""Neil_Diamond"",6]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
91139,Salt River Valley is on the Utah-Arizona border.,Refuted,91139,Salt River Valley is on the Utah-Arizona border.,Refuted,"The Salt River Valley is an extensive valley on the Salt River in central Arizona , which contains the Phoenix Metropolitan Area .","[[[108478,122083,""Salt_River_Valley"",0]]]",gpt-5.4,claim_only,Refuted,Yes,,
91139,Salt River Valley is on the Utah-Arizona border.,Refuted,91139,Salt River Valley is on the Utah-Arizona border.,Refuted,"The Salt River Valley is an extensive valley on the Salt River in central Arizona , which contains the Phoenix Metropolitan Area .","[[[108478,122083,""Salt_River_Valley"",0]]]",gpt-5.4,claim_plus_evidence,Refuted,Yes,,
91139,Salt River Valley is on the Utah-Arizona border.,Refuted,91139,Salt River Valley is on the Utah-Arizona border.,Refuted,"The Salt River Valley is an extensive valley on the Salt River in central Arizona , which contains the Phoenix Metropolitan Area .","[[[108478,122083,""Salt_River_Valley"",0]]]",gpt-5.4-mini,claim_only,Refuted,Yes,,
91139,Salt River Valley is on the Utah-Arizona border.,Refuted,91139,Salt River Valley is on the Utah-Arizona border.,Refuted,"The Salt River Valley is an extensive valley on the Salt River in central Arizona , which contains the Phoenix Metropolitan Area .","[[[108478,122083,""Salt_River_Valley"",0]]]",gpt-5.4-mini,claim_plus_evidence,Refuted,Yes,,
8504,Jenna Jameson has been photographed.,Supported,8504,Jenna Jameson has been photographed.,Supported,"Advertisements for her site and films , often bearing her picture , have towered on a 48-foot-tall billboard in New York City 's Times Square .","[[[13805,17291,""Jenna_Jameson"",12]]]",gpt-5.4,claim_only,Supported,Yes,,
8504,Jenna Jameson has been photographed.,Supported,8504,Jenna Jameson has been photographed.,Supported,"Advertisements for her site and films , often bearing her picture , have towered on a 48-foot-tall billboard in New York City 's Times Square .","[[[13805,17291,""Jenna_Jameson"",12]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
8504,Jenna Jameson has been photographed.,Supported,8504,Jenna Jameson has been photographed.,Supported,"Advertisements for her site and films , often bearing her picture , have towered on a 48-foot-tall billboard in New York City 's Times Square .","[[[13805,17291,""Jenna_Jameson"",12]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
8504,Jenna Jameson has been photographed.,Supported,8504,Jenna Jameson has been photographed.,Supported,"Advertisements for her site and films , often bearing her picture , have towered on a 48-foot-tall billboard in New York City 's Times Square .","[[[13805,17291,""Jenna_Jameson"",12]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
1666,Ed Wood is about the eponymous filmmaker.,Supported,1666,Ed Wood is about the eponymous filmmaker.,Supported,"Ed Wood is a 1994 American biographical period comedy-drama film directed and produced by Tim Burton , and starring Johnny Depp as cult filmmaker Ed Wood .","[[[17401,21530,""Ed_Wood_-LRB-film-RRB-"",0]],[[17401,21531,""Ed_Wood_-LRB-film-RRB-"",1]]]",gpt-5.4,claim_only,Supported,Yes,,
1666,Ed Wood is about the eponymous filmmaker.,Supported,1666,Ed Wood is about the eponymous filmmaker.,Supported,"Ed Wood is a 1994 American biographical period comedy-drama film directed and produced by Tim Burton , and starring Johnny Depp as cult filmmaker Ed Wood .","[[[17401,21530,""Ed_Wood_-LRB-film-RRB-"",0]],[[17401,21531,""Ed_Wood_-LRB-film-RRB-"",1]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
1666,Ed Wood is about the eponymous filmmaker.,Supported,1666,Ed Wood is about the eponymous filmmaker.,Supported,"Ed Wood is a 1994 American biographical period comedy-drama film directed and produced by Tim Burton , and starring Johnny Depp as cult filmmaker Ed Wood .","[[[17401,21530,""Ed_Wood_-LRB-film-RRB-"",0]],[[17401,21531,""Ed_Wood_-LRB-film-RRB-"",1]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
1666,Ed Wood is about the eponymous filmmaker.,Supported,1666,Ed Wood is about the eponymous filmmaker.,Supported,"Ed Wood is a 1994 American biographical period comedy-drama film directed and produced by Tim Burton , and starring Johnny Depp as cult filmmaker Ed Wood .","[[[17401,21530,""Ed_Wood_-LRB-film-RRB-"",0]],[[17401,21531,""Ed_Wood_-LRB-film-RRB-"",1]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
