claim_id,claim,true_label,predicted_label,model,gold_evidence,raw_model_output,taxonomy_label,taxonomy_notes
130963,Awkward Black Girl stars Issa Rae as Amber.,Supported,Refuted,gpt-5.4,The Mis-Adventures of Awkward Black Girl -LRB- often simply referred to as Awkward Black Girl -RRB- is an American comedy web series created by and starring Issa Rae .,,,
130963,Awkward Black Girl stars Issa Rae as Amber.,Supported,Refuted,gpt-5.4-mini,The Mis-Adventures of Awkward Black Girl -LRB- often simply referred to as Awkward Black Girl -RRB- is an American comedy web series created by and starring Issa Rae .,,,
111121,Akkineni Nageswara Rao stars in Daag.,Supported,Refuted,gpt-5.4,"The film was later remade into the Telugu film Vichitra Jeevitham -LRB- 1978 -RRB- starring Akkineni Nageswara Rao , Vanisri , and Jayasudha .",,,
111121,Akkineni Nageswara Rao stars in Daag.,Supported,Refuted,gpt-5.4-mini,"The film was later remade into the Telugu film Vichitra Jeevitham -LRB- 1978 -RRB- starring Akkineni Nageswara Rao , Vanisri , and Jayasudha .",,,
48658,The Danish language is spoken in Sweden.,Supported,Refuted,gpt-5.4,"Following the loss of territory to Germany and Sweden , a nationalist movement adopted the language as a token of Danish identity , and the language experienced a strong surge in use and popularity with major works of literature produced in the 18th and 19th centuries .",,,
48658,The Danish language is spoken in Sweden.,Supported,Refuted,gpt-5.4-mini,"Following the loss of territory to Germany and Sweden , a nationalist movement adopted the language as a token of Danish identity , and the language experienced a strong surge in use and popularity with major works of literature produced in the 18th and 19th centuries .",,,
83454,Scandinavia does not contain Greenland.,Refuted,Supported,gpt-5.4,"The remote Norwegian islands of Svalbard and Jan Mayen are usually not seen as a part of Scandinavia , nor is Greenland , an overseas territory of Denmark .",,,
83454,Scandinavia does not contain Greenland.,Refuted,Supported,gpt-5.4-mini,"The remote Norwegian islands of Svalbard and Jan Mayen are usually not seen as a part of Scandinavia , nor is Greenland , an overseas territory of Denmark .",,,
24273,LinkedIn has been available in the Turkish language since July 2015.,Refuted,Supported,gpt-5.4-mini,"Based in the United States , the site is , as of 2013 , available in 24 languages , including Arabic , Chinese , English , French , German , Italian , Portuguese , Spanish , Dutch , Swedish , Danish , Romanian , Russian , Turkish , Japanese , Czech , Polish , Korean , Indonesian , Malay , and Tagalog .",,,
113349,Moscovium is a molecule.,Supported,Refuted,gpt-5.4,Moscovium is a superheavy synthetic element with symbol Mc and atomic number 115 .,,,
113349,Moscovium is a molecule.,Supported,Refuted,gpt-5.4-mini,Moscovium is a superheavy synthetic element with symbol Mc and atomic number 115 .,,,
154086,Birthday Song (2 Chainz song) was produced by American rapper Kanye West.,Refuted,Supported,gpt-5.4,"The song , which features fellow American rapper Kanye West , was produced by Sonny Digital , West , BWheezy , Anthony Kilhoffer , Lifted and Mike Dean .",,,
154086,Birthday Song (2 Chainz song) was produced by American rapper Kanye West.,Refuted,Supported,gpt-5.4-mini,"The song , which features fellow American rapper Kanye West , was produced by Sonny Digital , West , BWheezy , Anthony Kilhoffer , Lifted and Mike Dean .",,,
55815,Birthday Song (2 Chainz song) was produced by Kanye West.,Refuted,Supported,gpt-5.4,"The song , which features fellow American rapper Kanye West , was produced by Sonny Digital , West , BWheezy , Anthony Kilhoffer , Lifted and Mike Dean .",,,
55815,Birthday Song (2 Chainz song) was produced by Kanye West.,Refuted,Supported,gpt-5.4-mini,"The song , which features fellow American rapper Kanye West , was produced by Sonny Digital , West , BWheezy , Anthony Kilhoffer , Lifted and Mike Dean .",,,
152752,Kerplunk was Green Day's first of many albums on the Lookout Records label.,Refuted,Supported,gpt-5.4-mini,"Kerplunk is the second studio album by American punk rock band Green Day , released on December 17 , 1991 by Lookout !",,,
101528,"The Guthrie Theater's first building included a 1,441-window thrust stage.",Supported,Refuted,gpt-5.4,"The first building was designed by Ralph Rapson , included a 1,441-seat thrust stage designed by Tanya Moiseiwitsch , and was operated from 1963 -- 2006 .",,,
101528,"The Guthrie Theater's first building included a 1,441-window thrust stage.",Supported,Refuted,gpt-5.4-mini,"The first building was designed by Ralph Rapson , included a 1,441-seat thrust stage designed by Tanya Moiseiwitsch , and was operated from 1963 -- 2006 .",,,
1667,Ed Wood is not about the eponymous filmmaker.,Supported,Refuted,gpt-5.4,"The film concerns the period in Wood 's life when he made his best-known films as well as his relationship with actor Bela Lugosi , played by Martin Landau .",,,
1667,Ed Wood is not about the eponymous filmmaker.,Supported,Refuted,gpt-5.4-mini,"The film concerns the period in Wood 's life when he made his best-known films as well as his relationship with actor Bela Lugosi , played by Martin Landau .",,,
38599,Kojol received an award.,Refuted,Supported,gpt-5.4-mini,"Regarded as one of India 's most successful and highest-paid actresses , Kajol is the recipient of numerous accolades , including six Filmfare Awards , among twelve nominations .",,,
154761,Antigua and Barbuda was named by Isabella I of Castile.,Supported,Refuted,gpt-5.4,"The country 's name was given by Christopher Columbus in 1493 after discovering the island , in honor of the Virgin of La Antigua in the Seville Cathedral . Antigua and Barbuda -LRB- -LSB- ænˈtiːɡə_ənd_bɑːrˈbjuːdə -RSB- ;-RRB- is a twin-island country in the Americas , lying between the Caribbean Sea and the Atlantic Ocean .",,,
154761,Antigua and Barbuda was named by Isabella I of Castile.,Supported,Refuted,gpt-5.4-mini,"The country 's name was given by Christopher Columbus in 1493 after discovering the island , in honor of the Virgin of La Antigua in the Seville Cathedral . Antigua and Barbuda -LRB- -LSB- ænˈtiːɡə_ənd_bɑːrˈbjuːdə -RSB- ;-RRB- is a twin-island country in the Americas , lying between the Caribbean Sea and the Atlantic Ocean .",,,
46627,Muscarinic acetylcholine receptors are barely known as mAChRs.,Supported,Refuted,gpt-5.4,"Muscarinic acetylcholine receptors , or mAChRs , are acetylcholine receptors that form G protein-receptor complexes in the cell membranes of certain neurons and other cells .",,,
46627,Muscarinic acetylcholine receptors are barely known as mAChRs.,Supported,Refuted,gpt-5.4-mini,"Muscarinic acetylcholine receptors , or mAChRs , are acetylcholine receptors that form G protein-receptor complexes in the cell membranes of certain neurons and other cells .",,,
95738,There are 26 world title wins and 0 loss record under Floyd Mayweather Jr.,Supported,Refuted,gpt-5.4,"Widely considered to be one of the greatest boxers of all time , undefeated as a professional , and a five-division world champion , Mayweather won fifteen world titles and the lineal championship in four different weight classes -LRB- twice at welterweight -RRB- . He finished his career with a record of 26 wins without a loss or draw in world title fights -LRB- 10 by KO -RRB- ; 23 wins -LRB- 9 KOs -RRB- in lineal title fights ; 24 wins -LRB- 7 KOs -RRB- against former or current world titlists ; 12 wins -LRB- 3 KOs -RRB- against former or current lineal champions ; and 2 wins -LRB- 1 KO -RRB- against International Boxing Hall of Fame inductees . Champions recognized by sanctioning bodies such as the World Boxing Association -LRB- WBA -RRB- or World Boxing Council -LRB- WBC -RRB- , or the Ultimate Fighting Championship -LRB- UFC -RRB- may vacate their title voluntarily , or be stripped of the title for breaching the sanctioning body 's regulations or contracts .",,,
52907,The CONCACAF Champions League is almost an annual continental football club competition.,Supported,Refuted,gpt-5.4,"The CONCACAF Champions League is an annual continental football club competition organized by CONCACAF for the top football clubs in North America , Central America and the Caribbean .",,,
52907,The CONCACAF Champions League is almost an annual continental football club competition.,Supported,Refuted,gpt-5.4-mini,"The CONCACAF Champions League is an annual continental football club competition organized by CONCACAF for the top football clubs in North America , Central America and the Caribbean .",,,
191445,Keith Urban was released by a record label.,Supported,Refuted,gpt-5.4-mini,"Keith Urban -LRB- also known as Keith Urban II -RRB- is the second studio album by Australian country music artist Keith Urban , released on 19 October 1999 by Capitol Nashville .",,,
25551,The Washington Wizards won a title in 1975.,Supported,Refuted,gpt-5.4,"They have won four conference titles -LRB- 1971 , 1975 , 1978 , 1979 -RRB- , and seven division titles -LRB- 1971 , 1972 , 1973 , 1974 , 1975 , 1979 , 2017 -RRB- .",,,
25551,The Washington Wizards won a title in 1975.,Supported,Refuted,gpt-5.4-mini,"They have won four conference titles -LRB- 1971 , 1975 , 1978 , 1979 -RRB- , and seven division titles -LRB- 1971 , 1972 , 1973 , 1974 , 1975 , 1979 , 2017 -RRB- .",,,
94829,Muscarinic acetylcholine receptors are in the cell membranes of certain codes.,Refuted,Supported,gpt-5.4-mini,"Muscarinic acetylcholine receptors , or mAChRs , are acetylcholine receptors that form G protein-receptor complexes in the cell membranes of certain neurons and other cells .",,,
48684,"There were 3,090,953 Mormon members in the mid 20th century.",Supported,Refuted,gpt-5.4-mini,"The number of members in 1971 was 3,090,953 and now in 2017 based on the Annual Report , there are 15,882,417 worldwide .",,,
99911,Kojol received an award in 2010.,Supported,Refuted,gpt-5.4,"Her acclaimed portrayal of a conservative NRI in the blockbuster romance Dilwale Dulhania Le Jayenge -LRB- 1995 -RRB- , a tomboy in the blockbuster romance Kuch Kuch Hota Hai -LRB- 1998 -RRB- , a lower middle class Punjabi woman in the blockbuster melodrama Kabhi Khushi Kabhie Gham ... -LRB- 2001 -RRB- , a blind Kashmiri woman in the romantic thriller Fanaa -LRB- 2006 -RRB- and a divorced , single mother in the drama My Name Is Khan -LRB- 2010 -RRB- garnered her five Filmfare Awards for Best Actress .",,,
99911,Kojol received an award in 2010.,Supported,Refuted,gpt-5.4-mini,"Her acclaimed portrayal of a conservative NRI in the blockbuster romance Dilwale Dulhania Le Jayenge -LRB- 1995 -RRB- , a tomboy in the blockbuster romance Kuch Kuch Hota Hai -LRB- 1998 -RRB- , a lower middle class Punjabi woman in the blockbuster melodrama Kabhi Khushi Kabhie Gham ... -LRB- 2001 -RRB- , a blind Kashmiri woman in the romantic thriller Fanaa -LRB- 2006 -RRB- and a divorced , single mother in the drama My Name Is Khan -LRB- 2010 -RRB- garnered her five Filmfare Awards for Best Actress .",,,
206453,"Uta Hagan passed away on June 12th, 1919.",Refuted,Supported,gpt-5.4-mini,Uta Thyra Hagen -LRB- 12 June 1919 -- 14 January 2004 -RRB- was an American actress and theatre practitioner .,,,
51526,Hush (2016 film) was produced by Jason Blum.,Refuted,Supported,gpt-5.4,"The film was produced by Trevor Macy , through Intrepid Pictures , and Jason Blum through his Blumhouse Productions banner .",,,
